,Unnamed: 0,lat,lon,grid_id,EpiDist,VS30,siteterm,MMI_st,MMI,dff
913,1424,34.8,-115.2,1424,313.271424,294,0.073294,3.01295859,2.93966459,0.073294
914,1460,34.8,-115,1460,331.2560476,355,0.042855,2.883701323,2.840846323,0.042855
915,1496,34.8,-114.8,1496,349.2798128,499,-0.029001,2.715930473,2.744931473,0.029001
916,1532,34.8,-114.6,1532,367.3368927,385,0.027885,2.679544347,2.651659347,0.027885
917,1568,34.8,-114.4,1568,385.4225391,376,0.032376,2.593176963,2.560800963,0.032376
918,1604,34.8,-114.2,1604,403.5328451,410,0.01541,2.487564478,2.472154478,0.01541
919,1640,34.8,-114,1640,421.6645669,410,0.01541,2.400951326,2.385541326,0.01541
920,21,35,-123,21,418.5258246,600,-0.0794,2.32098968,2.40038968,0.0794
921,57,35,-122.8,57,400.60759,600,-0.0794,2.406923509,2.486323509,0.0794
922,93,35,-122.6,93,382.7289358,600,-0.0794,2.494780031,2.574180031,0.0794
923,129,35,-122.4,129,364.8957556,600,-0.0794,2.584713918,2.664113918,0.0794
924,165,35,-122.2,165,347.1151337,600,-0.0794,2.676896707,2.756296707,0.0794
925,201,35,-122,201,329.3956572,600,-0.0794,2.771518582,2.850918582,0.0794
926,237,35,-121.8,237,311.7478281,600,-0.0794,2.868790051,2.948190051,0.0794
927,273,35,-121.6,273,294.1846168,600,-0.0794,2.96894326,3.04834326,0.0794
928,309,35,-121.4,309,276.7222109,600,-0.0794,3.07223243,3.15163243,0.0794
929,345,35,-121.2,345,259.3810466,600,-0.0794,3.178932563,3.258332563,0.0794
930,381,35,-121,381,242.1872444,600,-0.0794,3.289334824,3.368734824,0.0794
931,417,35,-120.8,417,225.1746387,600,-0.0794,3.403735847,3.483135847,0.0794
932,453,35,-120.6,453,208.3876876,352,0.044352,3.646168021,3.601816021,0.044352
933,489,35,-120.4,489,191.8856984,494,-0.026506,3.698492043,3.724998043,0.026506
934,525,35,-120.2,525,175.749033,732,-0.145268,3.707502299,3.852770299,0.145268
935,561,35,-120,561,160.0882747,468,-0.013532,3.971416256,3.984948256,0.013532
936,597,35,-119.8,597,145.0577169,353,0.043853,4.164681871,4.120828871,0.043853
937,633,35,-119.6,633,130.8747388,459,-0.009041,4.249728163,4.258769163,0.009041
938,669,35,-119.4,669,117.8458278,359,0.040859,4.436365634,4.395506634,0.040859
939,705,35,-119.2,705,106.3958627,436,0.002436,4.527636792,4.525200792,0.002436
940,741,35,-119,741,97.08516238,505,-0.031995,4.6064832,4.6384782,0.031995
941,777,35,-118.8,777,90.57590211,430,0.00543,4.727932763,4.722502763,0.00543
942,813,35,-118.6,813,87.49560141,703,-0.130797,4.633010806,4.763807806,0.130797
943,849,35,-118.4,849,88.20424921,547,-0.052953,4.701259783,4.754212783,0.052953
944,885,35,-118.2,885,92.61490967,295,0.072795,4.768515375,4.695720375,0.072795
945,921,35,-118,921,100.2400762,700,-0.1293,4.469932453,4.599232453,0.1293
946,957,35,-117.8,957,110.4157504,228,0.106228,4.584772225,4.478544225,0.106228
947,993,35,-117.6,993,122.5079927,294,0.073294,4.418649571,4.345355571,0.073294
948,1029,35,-117.4,1029,136.0065174,422,0.009422,4.217074826,4.207652826,0.009422
949,1065,35,-117.2,1065,150.5334441,294,0.073294,4.143492746,4.070198746,0.073294
950,1101,35,-117,1101,165.8186566,355,0.042855,3.978413381,3.935558381,0.042855
951,1137,35,-116.8,1137,181.6708041,454,-0.006546,3.798417155,3.804963155,0.006546
952,1173,35,-116.6,1173,197.9536782,319,0.060819,3.739705276,3.678886276,0.060819
953,1209,35,-116.4,1209,214.5691858,485,-0.022015,3.535374601,3.557389601,0.022015
954,1245,35,-116.2,1245,231.4456404,341,0.049841,3.490163948,3.440322948,0.049841
955,1281,35,-116,1281,248.5298293,577,-0.067923,3.259512656,3.327435656,0.067923
956,1317,35,-115.8,1317,265.7816358,352,0.044352,3.262789793,3.218437793,0.044352
957,1353,35,-115.6,1353,283.1703644,427,0.006927,3.119959945,3.113032945,0.006927
958,1389,35,-115.4,1389,300.6721977,516,-0.037484,2.973451082,3.010935082,0.037484
959,1425,35,-115.2,1425,318.2684141,593,-0.075907,2.835969576,2.911876576,0.075907
960,1461,35,-115,1461,335.9441191,411,0.014911,2.83052234,2.81561134,0.014911
961,1497,35,-114.8,1497,353.6873311,405,0.017905,2.739820347,2.721915347,0.017905
962,1533,35,-114.6,1533,371.4883127,290,0.07529,2.705875786,2.630585786,0.07529
963,1569,35,-114.4,1569,389.3390747,549,-0.053951,2.487488581,2.541439581,0.053951
964,1605,35,-114.2,1605,407.2330052,306,0.067306,2.52161764,2.45431164,0.067306
965,1641,35,-114,1641,425.1645879,772,-0.165228,2.203825087,2.369053087,0.165228
966,22,35.2,-123,22,423.2312408,600,-0.0794,2.298751932,2.378151932,0.0794
967,58,35.2,-122.8,58,405.564818,600,-0.0794,2.382945022,2.462345022,0.0794
968,94,35.2,-122.6,94,387.9584393,600,-0.0794,2.468852421,2.548252421,0.0794
969,130,35.2,-122.4,130,370.4207412,600,-0.0794,2.556592304,2.635992304,0.0794
970,166,35.2,-122.2,166,352.962036,600,-0.0794,2.646291476,2.725691476,0.0794
971,202,35.2,-122,202,335.5947269,600,-0.0794,2.738084905,2.817484905,0.0794
972,238,35.2,-121.8,238,318.3338473,600,-0.0794,2.832114443,2.911514443,0.0794
973,274,35.2,-121.6,274,301.1977695,600,-0.0794,2.928526249,3.007926249,0.0794
974,310,35.2,-121.4,310,284.2091426,600,-0.0794,3.027466098,3.106866098,0.0794
975,346,35.2,-121.2,346,267.3961459,600,-0.0794,3.129071332,3.208471332,0.0794
976,382,35.2,-121,382,250.7941773,600,-0.0794,3.233457453,3.312857453,0.0794
977,418,35.2,-120.8,418,234.4481441,517,-0.037983,3.382113218,3.420096218,0.037983
978,454,35.2,-120.6,454,218.4155876,474,-0.016526,3.513654308,3.530180308,0.016526
979,490,35.2,-120.4,490,202.7709495,385,0.027885,3.67085194,3.64296694,0.027885
980,526,35.2,-120.2,526,187.6113683,733,-0.145767,3.612322007,3.758089007,0.145767
981,562,35.2,-120,562,173.0644242,529,-0.043971,3.83084674,3.87481774,0.043971
982,598,35.2,-119.8,598,159.2981072,229,0.105729,4.097586397,3.991857397,0.105729
983,634,35.2,-119.6,634,146.5326573,483,-0.021017,4.08603974,4.10705674,0.021017
984,670,35.2,-119.4,670,135.0522434,294,0.073294,4.290343974,4.217049974,0.073294
985,706,35.2,-119.2,706,125.2108865,228,0.106228,4.42314894,4.31692094,0.106228
986,742,35.2,-119,742,117.4214749,228,0.106228,4.506371554,4.400143554,0.106228
987,778,35.2,-118.8,778,112.112559,289,0.075789,4.535014912,4.459225912,0.075789
988,814,35.2,-118.6,814,109.645065,707,-0.132793,4.35459792,4.48739092,0.132793
989,850,35.2,-118.4,850,110.2100182,692,-0.125308,4.355593357,4.480901357,0.125308
990,886,35.2,-118.2,886,113.7622472,659,-0.108841,4.331808739,4.440649739,0.108841
991,922,35.2,-118,922,120.0368254,294,0.073294,4.445053371,4.371759371,0.073294
992,958,35.2,-117.8,958,128.6359749,710,-0.13429,4.147239825,4.281529825,0.13429
993,994,35.2,-117.6,994,139.1293074,394,0.023394,4.200628149,4.177234149,0.023394
994,1030,35.2,-117.4,1030,151.1227275,354,0.043354,4.10818394,4.06482994,0.043354
995,1066,35.2,-117.2,1066,164.2879912,496,-0.027504,3.921126279,3.948630279,0.027504
996,1102,35.2,-117,1102,178.3657581,415,0.012915,3.844422709,3.831507709,0.012915
997,1138,35.2,-116.8,1138,193.1565647,358,0.041358,3.756615964,3.715257964,0.041358
998,1174,35.2,-116.6,1174,208.5086733,451,-0.005049,3.595888982,3.600937982,0.005049
999,1210,35.2,-116.4,1210,224.3068085,413,0.013913,3.503035841,3.489122841,0.013913
1000,1246,35.2,-116.2,1246,240.46302,693,-0.125807,3.254276621,3.380083621,0.125807
1001,1282,35.2,-116,1282,256.9097041,295,0.072795,3.346699655,3.273904655,0.072795
1002,1318,35.2,-115.8,1318,273.5944229,494,-0.026506,3.144052755,3.170558755,0.026506
1003,1354,35.2,-115.6,1354,290.4761016,353,0.043853,3.113807707,3.069954707,0.043853
1004,1390,35.2,-115.4,1390,307.5222438,690,-0.12431,2.847656915,2.971966915,0.12431
1005,1426,35.2,-115.2,1426,324.7068869,427,0.006927,2.883380691,2.876453691,0.006927
1006,1462,35.2,-115,1462,342.0090913,785,-0.171715,2.611553395,2.783268395,0.171715
1007,1498,35.2,-114.8,1498,359.4118157,461,-0.010039,2.682227047,2.692266047,0.010039
1008,1534,35.2,-114.6,1534,376.9010723,432,0.004432,2.607739126,2.603307126,0.004432
1009,1570,35.2,-114.4,1570,394.4652871,804,-0.181196,2.335063586,2.516259586,0.181196
1010,1606,35.2,-114.2,1606,412.0948105,337,0.051837,2.482836792,2.430999792,0.051837
1011,1642,35.2,-114,1642,429.7815403,386,0.027386,2.374798776,2.347412776,0.027386
1012,23,35.4,-123,23,429.0325982,600,-0.0794,2.271514791,2.350914791,0.0794
1013,59,35.4,-122.8,59,411.6585877,600,-0.0794,2.353685363,2.433085363,0.0794
1014,95,35.4,-122.6,95,394.3675558,600,-0.0794,2.437337957,2.516737957,0.0794
1015,131,35.4,-122.4,131,377.1709885,600,-0.0794,2.522552588,2.601952588,0.0794
1016,167,35.4,-122.2,167,360.0824935,600,-0.0794,2.60941004,2.68881004,0.0794
1017,203,35.4,-122,203,343.1182911,600,-0.0794,2.69798952,2.77738952,0.0794
1018,239,35.4,-121.8,239,326.2978406,600,-0.0794,2.788365046,2.867765046,0.0794
1019,275,35.4,-121.6,275,309.6446417,600,-0.0794,2.880599974,2.959999974,0.0794
1020,311,35.4,-121.4,311,293.1872676,600,-0.0794,2.974738779,3.054138779,0.0794
1021,347,35.4,-121.2,347,276.9607001,600,-0.0794,3.070794846,3.150194846,0.0794
1022,383,35.4,-121,383,261.0080602,600,-0.0794,3.168732421,3.248132421,0.0794
1023,419,35.4,-120.8,419,245.3828483,733,-0.145767,3.202073114,3.347840114,0.145767
1024,455,35.4,-120.6,455,230.1518305,383,0.028883,3.477975346,3.449092346,0.028883
1025,491,35.4,-120.4,491,215.3987112,710,-0.13429,3.417203952,3.551493952,0.13429
1026,527,35.4,-120.2,527,201.2286944,514,-0.036486,3.617916256,3.654402256,0.036486
1027,563,35.4,-120,563,187.7738974,514,-0.036486,3.720335212,3.756821212,0.036486
1028,599,35.4,-119.8,599,175.1992375,386,0.027386,3.884652057,3.857266057,0.027386
1029,635,35.4,-119.6,635,163.7077105,294,0.073294,4.026902588,3.953608588,0.073294
1030,671,35.4,-119.4,671,153.5427527,233,0.103733,4.146671885,4.042938885,0.103733
1031,707,35.4,-119.2,707,144.9836989,228,0.106228,4.227750681,4.121522681,0.106228
1032,743,35.4,-119,743,138.3290017,501,-0.029999,4.154982938,4.184981938,0.029999
1033,779,35.4,-118.8,779,133.8630036,468,-0.013532,4.215297141,4.228829141,0.013532
1034,815,35.4,-118.6,815,131.8083868,710,-0.13429,4.115071441,4.249361441,0.13429
1035,851,35.4,-118.4,851,132.2775723,710,-0.13429,4.11036221,4.24465221,0.13429
1036,887,35.4,-118.2,887,135.2442945,352,0.044352,4.259506871,4.215154871,0.044352
1037,923,35.4,-118,923,140.5504779,445,-0.002055,4.161500458,4.163555458,0.002055
1038,959,35.4,-117.8,959,147.9445952,373,0.033873,4.127839738,4.093966738,0.033873
1039,995,35.4,-117.6,995,157.1321418,355,0.042855,4.053778253,4.010923253,0.042855
1040,1031,35.4,-117.4,1031,167.8187888,598,-0.078402,3.84020412,3.91860612,0.078402
1041,1067,35.4,-117.2,1067,179.7373004,432,0.004432,3.824882575,3.820450575,0.004432
1042,1103,35.4,-117,1103,192.6591482,483,-0.021017,3.698047928,3.719064928,0.021017
1043,1139,35.4,-116.8,1139,206.3959239,441,-5.90E-05,3.616262121,3.616321121,5.9E-05
1044,1175,35.4,-116.6,1175,220.7955288,627,-0.092873,3.420632656,3.513505656,0.092873
1045,1211,35.4,-116.4,1211,235.7364784,444,-0.001556,3.409913577,3.411469577,0.001556
1046,1247,35.4,-116.2,1247,251.1221127,352,0.044352,3.355105225,3.310753225,0.044352
1047,1283,35.4,-116,1283,266.8754776,710,-0.13429,3.077391266,3.211681266,0.13429
1048,1319,35.4,-115.8,1319,282.9350984,453,-0.006047,3.108384586,3.114431586,0.006047
1049,1355,35.4,-115.6,1355,299.2516141,373,0.033873,3.052956828,3.019083828,0.033873
1050,1391,35.4,-115.4,1391,315.7851464,407,0.016907,2.942559994,2.925652994,0.016907
1051,1427,35.4,-115.2,1427,332.5032631,644,-0.101356,2.73275645,2.83411245,0.101356
1052,1463,35.4,-115,1463,349.3794059,401,0.019901,2.764310558,2.744409558,0.019901
1053,1499,35.4,-114.8,1499,366.3916768,559,-0.058941,2.597535228,2.656476228,0.058941
1054,1535,35.4,-114.6,1535,383.521898,600,-0.0794,2.490835998,2.570235998,0.0794
1055,1571,35.4,-114.4,1571,400.7548807,343,0.048843,2.534451735,2.485608735,0.048843
1056,1607,35.4,-114.2,1607,418.0778536,435,0.002935,2.405448721,2.402513721,0.002935
1057,1643,35.4,-114,1643,435.4800128,414,0.013414,2.334285634,2.320871634,0.013414
1058,24,35.6,-123,24,435.8862528,600,-0.0794,2.239586524,2.318986524,0.0794
1059,60,35.6,-122.8,60,418.8394118,600,-0.0794,2.319503537,2.398903537,0.0794
1060,96,35.6,-122.6,96,401.8999775,600,-0.0794,2.400656672,2.480056672,0.0794
1061,132,35.6,-122.4,132,385.0821963,600,-0.0794,2.483088572,2.562488572,0.0794
1062,168,35.6,-122.2,168,368.4028011,600,-0.0794,2.566835798,2.646235798,0.0794
1063,204,35.6,-122,204,351.8815426,600,-0.0794,2.651925156,2.731325156,0.0794
1064,240,35.6,-121.8,240,335.5418511,600,-0.0794,2.738368543,2.817768543,0.0794
1065,276,35.6,-121.6,276,319.4116628,600,-0.0794,2.826155761,2.905555761,0.0794
1066,312,35.6,-121.4,312,303.5244497,600,-0.0794,2.91524453,2.99464453,0.0794
1067,348,35.6,-121.2,348,287.920505,600,-0.0794,3.005546669,3.084946669,0.0794
1068,384,35.6,-121,384,272.6485356,733,-0.145767,3.030542109,3.176309109,0.145767
1069,420,35.6,-120.8,420,257.7676204,385,0.027885,3.296373032,3.268488032,0.027885
1070,456,35.6,-120.6,456,243.349574,514,-0.036486,3.324628155,3.361114155,0.036486
1071,492,35.6,-120.4,492,229.4817203,514,-0.036486,3.41716117,3.45364717,0.036486
1072,528,35.6,-120.2,528,216.2699856,514,-0.036486,3.508832041,3.545318041,0.036486
1073,564,35.6,-120,564,203.8420438,385,0.027885,3.662945101,3.635060101,0.027885
1074,600,35.6,-119.8,600,192.3499343,294,0.073294,3.794728919,3.721434919,0.073294
1075,636,35.6,-119.6,636,181.9710967,228,0.106228,3.908796183,3.802568183,0.106228
1076,672,35.6,-119.4,672,172.9061677,228,0.106228,3.982352947,3.876124947,0.106228
1077,708,35.6,-119.2,708,165.3713954,238,0.101238,4.04060707,3.93936907,0.101238
1078,744,35.6,-119,744,159.5836989,514,-0.036486,3.952871385,3.989357385,0.036486
1079,780,35.6,-118.8,780,155.7380042,710,-0.13429,3.889005169,4.023295169,0.13429
1080,816,35.6,-118.6,816,153.9799021,710,-0.13429,3.904721099,4.039011099,0.13429
1081,852,35.6,-118.4,852,154.3807372,710,-0.13429,3.901126651,4.035416651,0.13429
1082,888,35.6,-118.2,888,156.923965,710,-0.13429,3.87847564,4.01276564,0.13429
1083,924,35.6,-118,924,161.5084003,626,-0.092374,3.880217976,3.972591976,0.092374
1084,960,35.6,-117.8,960,167.9669728,294,0.073294,3.990649906,3.917355906,0.073294
1085,996,35.6,-117.6,996,176.0935661,352,0.044352,3.894310052,3.849958052,0.044352
1086,1032,35.6,-117.4,1032,185.6692555,487,-0.023013,3.750284825,3.773297825,0.023013
1087,1068,35.6,-117.2,1068,196.4822521,709,-0.133791,3.556186376,3.689977376,0.133791
1088,1104,35.6,-117,1104,208.3399539,433,0.003933,3.606095539,3.602162539,0.003933
1089,1140,35.6,-116.8,1140,221.0742776,709,-0.133791,3.377769547,3.511560547,0.133791
1090,1176,35.6,-116.6,1176,234.5424335,602,-0.080398,3.339065802,3.419463802,0.080398
1091,1212,35.6,-116.4,1212,248.6251446,605,-0.081895,3.244925271,3.326820271,0.081895
1092,1248,35.6,-116.2,1248,263.2237401,294,0.073294,3.307600867,3.234306867,0.073294
1093,1284,35.6,-116,1284,278.2569814,401,0.019901,3.162295549,3.142394549,0.019901
1094,1320,35.6,-115.8,1320,293.6580683,455,-0.007045,3.044356486,3.051401486,0.007045
1095,1356,35.6,-115.6,1356,309.3720128,494,-0.026506,2.935028389,2.961534389,0.026506
1096,1392,35.6,-115.4,1392,325.3534287,204,0.118204,2.991123711,2.872919711,0.118204
1097,1428,35.6,-115.2,1428,341.5647147,803,-0.180697,2.604929745,2.785626745,0.180697
1098,1464,35.6,-115,1464,357.9745821,526,-0.042474,2.65721052,2.69968452,0.042474
1099,1500,35.6,-114.8,1500,374.5568701,793,-0.175707,2.439387063,2.615094063,0.175707
1100,1536,35.6,-114.6,1536,391.2895965,539,-0.048961,2.482876246,2.531837246,0.048961
1101,1572,35.6,-114.4,1572,408.1541969,275,0.082775,2.532658141,2.449883141,0.082775
1102,1608,35.6,-114.2,1608,425.1349142,518,-0.038482,2.330710573,2.369192573,0.038482
1103,1644,35.6,-114,1644,442.2183085,239,0.100739,2.390460359,2.289721359,0.100739
1104,25,35.8,-123,25,443.7435597,600,-0.0794,2.203304769,2.282704769,0.0794
1105,61,35.8,-122.8,61,427.0525732,600,-0.0794,2.280788879,2.360188879,0.0794
1106,97,35.8,-122.6,97,410.493992,600,-0.0794,2.359259101,2.438659101,0.0794
1107,133,35.8,-122.4,133,394.0845771,600,-0.0794,2.438723436,2.518123436,0.0794
1108,169,35.8,-122.2,169,377.8438338,600,-0.0794,2.519178362,2.598578362,0.0794
1109,205,35.8,-122,205,361.7945471,600,-0.0794,2.600604391,2.680004391,0.0794
1110,241,35.8,-121.8,241,345.9634319,600,-0.0794,2.682960181,2.762360181,0.0794
1111,277,35.8,-121.6,277,330.3819207,600,-0.0794,2.766174736,2.845574736,0.0794
1112,313,35.8,-121.4,313,315.0871125,600,-0.0794,2.850137138,2.929537138,0.0794
1113,349,35.8,-121.2,349,300.1229095,596,-0.077404,2.936679117,3.014083117,0.077404
1114,385,35.8,-121,385,285.5413584,385,0.027885,3.126862679,3.098977679,0.027885
1115,421,35.8,-120.8,421,271.404205,514,-0.036486,3.147406969,3.183892969,0.036486
1116,457,35.8,-120.6,457,257.7846345,514,-0.036486,3.231894727,3.268380727,0.036486
1117,493,35.8,-120.4,493,244.7691201,499,-0.029001,3.322838208,3.351839208,0.029001
1118,529,35.8,-120.2,529,232.4592046,477,-0.018023,3.415452675,3.433475675,0.018023
1119,565,35.8,-120,565,220.9728951,385,0.027885,3.540152804,3.512267804,0.027885
1120,601,35.8,-119.8,601,210.4451442,228,0.106228,3.693159122,3.586931122,0.106228
1121,637,35.8,-119.6,637,201.0266525,228,0.106228,3.762132773,3.655904773,0.106228
1122,673,35.8,-119.4,673,192.8800272,228,0.106228,3.823601597,3.717373597,0.106228
1123,709,35.8,-119.2,709,186.1723427,269,0.085769,3.855116516,3.769347516,0.085769
1124,745,35.8,-119,745,181.0636189,514,-0.036486,3.773328224,3.809814224,0.036486
1125,781,35.8,-118.8,781,177.6918432,710,-0.13429,3.702672599,3.836962599,0.13429
1126,817,35.8,-118.6,817,176.1567972,710,-0.13429,3.715152351,3.849442351,0.13429
1127,853,35.8,-118.4,853,176.5064146,710,-0.13429,3.712303285,3.846593285,0.13429
1128,889,35.8,-118.2,889,178.7296346,710,-0.13429,3.694278394,3.828568394,0.13429
1129,925,35.8,-118,925,182.7580851,710,-0.13429,3.66201469,3.79630469,0.13429
1130,961,35.8,-117.8,961,188.4760323,294,0.073294,3.82464702,3.75135302,0.073294
1131,997,35.8,-117.6,997,195.7354463,352,0.044352,3.73998044,3.69562844,0.044352
1132,1033,35.8,-117.4,1033,204.3721046,710,-0.13429,3.496867682,3.631157682,0.13429
1133,1069,35.8,-117.2,1069,214.2194609,710,-0.13429,3.425589794,3.559879794,0.13429
1134,1105,35.8,-117,1105,225.118656,477,-0.018023,3.465498596,3.483521596,0.018023
1135,1141,35.8,-116.8,1141,236.9245312,514,-0.036486,3.367055876,3.403541876,0.036486
1136,1177,35.8,-116.6,1177,249.5083729,574,-0.066426,3.254699143,3.321125143,0.066426
1137,1213,35.8,-116.4,1213,262.7583848,591,-0.074909,3.162295449,3.237204449,0.074909
1138,1249,35.8,-116.2,1249,276.5787918,514,-0.036486,3.116011317,3.152497317,0.036486
1139,1285,35.8,-116,1285,290.8882537,401,0.019901,3.087445522,3.067544522,0.019901
1140,1321,35.8,-115.8,1321,305.6180301,459,-0.009041,2.973705207,2.982746207,0.009041
1141,1357,35.8,-115.6,1357,320.7101581,333,0.053833,2.952225955,2.898392955,0.053833
1142,1393,35.8,-115.4,1393,336.1157741,399,0.020899,2.835590283,2.814691283,0.020899
1143,1429,35.8,-115.2,1429,351.7936385,461,-0.010039,2.721744923,2.731783923,0.010039
1144,1465,35.8,-115,1465,367.7088707,287,0.076787,2.726552643,2.649765643,0.076787
1145,1501,35.8,-114.8,1501,383.8318853,527,-0.042973,2.525722414,2.568695414,0.042973
1146,1537,35.8,-114.6,1537,400.1375053,513,-0.035987,2.452618696,2.488605696,0.035987
1147,1573,35.8,-114.4,1573,416.6042284,542,-0.050458,2.359051469,2.409509469,0.050458
1148,1609,35.8,-114.2,1609,433.2136218,555,-0.056945,2.27446054,2.33140554,0.056945
1149,1645,35.8,-114,1645,449.9498233,562,-0.060438,2.193844538,2.254282538,0.060438
1150,26,36,-123,26,452.5523541,600,-0.0794,2.16302437,2.24242437,0.0794
1151,62,36,-122.8,62,436.2398811,600,-0.0794,2.237946304,2.317346304,0.0794
1152,98,36,-122.6,98,420.0845684,600,-0.0794,2.313608384,2.393008384,0.0794
1153,134,36,-122.4,134,404.1053346,600,-0.0794,2.389988051,2.469388051,0.0794
1154,170,36,-122.2,170,388.3239853,600,-0.0794,2.467047309,2.546447309,0.0794
1155,206,36,-122,206,372.7657217,600,-0.0794,2.544728048,2.624128048,0.0794
1156,242,36,-121.8,242,357.4597412,600,-0.0794,2.622946071,2.702346071,0.0794
1157,278,36,-121.6,278,342.43994,600,-0.0794,2.701583539,2.780983539,0.0794
1158,314,36,-121.4,314,327.7457298,710,-0.13429,2.725589471,2.859879471,0.13429
1159,350,36,-121.2,350,313.4229716,514,-0.036486,2.90233195,2.93881795,0.036486
1160,386,36,-121,386,299.5250184,385,0.027885,3.045398696,3.017513696,0.027885
1161,422,36,-120.8,422,286.1138416,469,-0.014031,3.081563863,3.095594863,0.014031
1162,458,36,-120.6,458,273.2611789,389,0.025889,3.198472223,3.172583223,0.025889
1163,494,36,-120.4,494,261.0495935,691,-0.124809,3.123063571,3.247872571,0.124809
1164,530,36,-120.2,530,249.5732594,513,-0.035987,3.284720264,3.320707264,0.035987
1165,566,36,-120,566,238.9381932,395,0.022895,3.413059446,3.390164446,0.022895
1166,602,36,-119.8,602,229.2615455,228,0.106228,3.56137365,3.45514565,0.106228
1167,638,36,-119.6,638,220.6694776,228,0.106228,3.620613781,3.514385781,0.106228
1168,674,36,-119.4,674,213.2931364,228,0.106228,3.672716919,3.566488919,0.106228
1169,710,36,-119.2,710,207.2623946,409,0.015909,3.625908359,3.609999359,0.015909
1170,746,36,-119,746,202.6974177,439,0.000939,3.6444498,3.6435108,0.000939
1171,782,36,-118.8,782,199.6987689,710,-0.13429,3.531515656,3.665805656,0.13429
1172,818,36,-118.6,818,198.3375169,710,-0.13429,3.541712369,3.676002369,0.13429
1173,854,36,-118.4,854,198.6473313,710,-0.13429,3.539387429,3.673677429,0.13429
1174,890,36,-118.2,890,200.6204692,710,-0.13429,3.524638557,3.658928557,0.13429
1175,926,36,-118,926,204.2087137,710,-0.13429,3.498069863,3.632359863,0.13429
1176,962,36,-117.8,962,209.3290104,696,-0.127304,3.467689592,3.594993592,0.127304
1177,998,36,-117.6,998,215.8723505,505,-0.031995,3.51613954,3.54813454,0.031995
1178,1034,36,-117.4,1034,223.7138772,710,-0.13429,3.358932251,3.493222251,0.13429
1179,1070,36,-117.2,1070,232.7223714,519,-0.038981,3.392720043,3.431701043,0.038981
1180,1106,36,-117,1106,242.7679241,383,0.028883,3.393807693,3.364924693,0.028883
1181,1142,36,-116.8,1142,253.72735,334,0.053334,3.347433177,3.294099177,0.053334
1182,1178,36,-116.6,1178,265.4874567,709,-0.133791,3.086466912,3.220257912,0.133791
1183,1214,36,-116.4,1214,277.9465864,609,-0.083891,3.060369257,3.144260257,0.083891
1184,1250,36,-116.2,1250,291.014925,463,-0.011037,3.055767196,3.066804196,0.011037
1185,1286,36,-116,1286,304.6140258,355,0.042855,3.031301015,2.988446015,0.042855
1186,1322,36,-115.8,1322,318.6758959,299,0.070799,2.980421132,2.909622132,0.070799
1187,1358,36,-115.6,1358,333.1418871,446,-0.002554,2.828116182,2.830670182,0.002554
1188,1394,36,-115.4,1394,347.9615462,596,-0.077404,2.674443925,2.751847925,0.077404
1189,1430,36,-115.2,1430,363.0915146,340,0.05034,2.723689416,2.673349416,0.05034
1190,1466,36,-115,1466,378.4945239,608,-0.083392,2.511926429,2.595318429,0.083392
1191,1502,36,-114.8,1502,394.1385053,671,-0.114829,2.403030359,2.517859359,0.114829
1192,1538,36,-114.6,1538,409.9958163,900,-0.2291,2.211945962,2.441045962,0.2291
1193,1574,36,-114.4,1574,426.0425769,401,0.019901,2.384829286,2.364928286,0.019901
1194,1610,36,-114.2,1610,442.2581045,403,0.018903,2.308441127,2.289538127,0.018903
1195,1646,36,-114,1646,458.6244362,573,-0.065927,2.148966311,2.214893311,0.065927
1196,27,36.2,-123,27,462.2583518,600,-0.0794,2.1191063,2.1985063,0.0794
1197,63,36.2,-122.8,63,446.341296,600,-0.0794,2.191383244,2.270783244,0.0794
1198,99,36.2,-122.6,99,430.6052397,600,-0.0794,2.264164915,2.343564915,0.0794
1199,135,36.2,-122.4,135,415.0708368,600,-0.0794,2.33740302,2.41680302,0.0794
1200,171,36.2,-122.2,171,399.7616632,600,-0.0794,2.411031401,2.490431401,0.0794
1201,207,36.2,-122,207,384.704674,600,-0.0794,2.484961504,2.564361504,0.0794
1202,243,36.2,-121.8,243,369.9307289,600,-0.0794,2.559076815,2.638476815,0.0794
1203,279,36.2,-121.6,279,355.4751841,710,-0.13429,2.578336097,2.712626097,0.13429
1204,315,36.2,-121.4,315,341.3785517,710,-0.13429,2.65232526,2.78661526,0.13429
1205,351,36.2,-121.2,351,327.6872157,385,0.027885,2.888082755,2.860197755,0.027885
1206,387,36.2,-121,387,314.4541794,385,0.027885,2.960948495,2.933063495,0.027885
1207,423,36.2,-120.8,423,301.7398031,521,-0.039979,2.96484752,3.00482652,0.039979
1208,459,36.2,-120.6,459,289.6124594,502,-0.030498,3.044513968,3.075011968,0.030498
1209,495,36.2,-120.4,495,278.1489952,315,0.062815,3.205858479,3.143043479,0.062815
1210,531,36.2,-120.2,531,267.4348443,228,0.106228,3.314460914,3.208232914,0.106228
1211,567,36.2,-120,567,257.5635794,228,0.106228,3.376003235,3.269775235,0.106228
1212,603,36.2,-119.8,603,248.6356554,228,0.106228,3.43298042,3.32675242,0.106228
1213,639,36.2,-119.6,639,240.7560784,228,0.106228,3.484378974,3.378150974,0.106228
1214,675,36.2,-119.4,675,234.0307961,228,0.106228,3.529125462,3.422897462,0.106228
1215,711,36.2,-119.2,711,228.5617527,447,-0.003053,3.456861695,3.459914695,0.003053
