,field_1,lat,lon,grid_id,EpiDist,VS30,mmimean,thresh1,thresh2,Delta_R
1005,1426,35.2,-115.2,1426,324.7068869,427,3.8004572389999995,,,-0.0069270000000001275
1006,1462,35.2,-115.0,1462,342.0090913,785,3.3662085530000003,,,0.17171499999999984
1007,1498,35.2,-114.8,1498,359.41181580000006,461,3.60584116,,,0.010038999999999909
1008,1534,35.2,-114.6,1534,376.9010724,432,3.630455017,,,-0.0044319999999999915
1009,1570,35.2,-114.4,1570,394.4652871,804,3.2650744919999997,,,0.1811959999999999
1010,1606,35.2,-114.2,1606,412.0948105,337,3.581599474,,,-0.051837000000000355
1011,1642,35.2,-114.0,1642,429.7815403,386,,,,
1012,23,35.4,-123.0,23,429.0325982,600,,,,
1013,59,35.4,-122.8,59,411.6585877,600,,,,
1014,95,35.4,-122.6,95,394.3675558,600,3.350446701,,,0.07939999999999969
1015,131,35.4,-122.4,131,377.17098860000004,600,3.399343252,,,0.07940000000000014
1016,167,35.4,-122.2,167,360.0824935,600,3.448197603,,,0.07939999999999969
1017,203,35.4,-122.0,203,343.1182911,600,3.496008873,,,0.07939999999999969
1018,239,35.4,-121.8,239,326.29784060000003,600,3.540646792,,,0.07939999999999969
1019,275,35.4,-121.6,275,309.64464169999997,600,3.577774525,,,0.07939999999999969
1020,311,35.4,-121.4,311,293.18726760000004,600,3.599395275,,,0.07939999999999969
1021,347,35.4,-121.2,347,276.9607001,600,3.5987548830000002,,,0.07940000000000014
1022,383,35.4,-121.0,383,261.0080602,600,3.646411896,,,0.07940000000000014
1023,419,35.4,-120.8,419,245.3828483,733,3.5095283989999997,,,0.1457670000000002
1024,455,35.4,-120.6,455,230.15183050000002,383,3.425202608,,,0.028882999999999992
1025,491,35.4,-120.4,491,215.39871119999998,710,3.570873261,,,0.13429000000000002
1026,527,35.4,-120.2,527,201.22869440000002,514,4.028801918,,,0.03648600000000002
1027,563,35.4,-120.0,563,187.7738974,514,4.159642696000001,,,0.03648600000000002
1028,599,35.4,-119.8,599,175.1992375,386,4.339267254,,,-0.02738599999999991
1029,635,35.4,-119.6,635,163.7077105,294,4.745275497,,,-0.07329400000000019
1030,671,35.4,-119.4,671,153.54275269999997,233,4.573370934,,,-0.10373300000000008
1031,707,35.4,-119.2,707,144.9836989,228,4.573525906,,,-0.10622799999999977
1032,743,35.4,-119.0,743,138.3290017,501,4.209740162,,,0.02999900000000011
1033,779,35.4,-118.8,779,133.8630037,468,4.141401291,,,-0.013531999999999655
1034,815,35.4,-118.6,815,131.8083868,710,4.135455608,,,-0.09352166600000089
1035,851,35.4,-118.4,851,132.2775723,710,4.168867111,,,-0.017280197999999913
1036,887,35.4,-118.2,887,135.2442945,352,4.627652645,,,-0.04435199999999995
1037,923,35.4,-118.0,923,140.5504779,445,4.45334816,,,0.002055000000000362
1038,959,35.4,-117.8,959,147.94459519999998,373,4.74793911,,,-0.03387300000000071
1039,995,35.4,-117.6,995,157.1321418,355,4.3943233489999995,,,-0.04285499999999942
1040,1031,35.4,-117.4,1031,167.8187888,598,4.202466965,,,0.07840200000000008
1041,1067,35.4,-117.2,1067,179.7373004,432,4.171344757,,,-0.0044319999999999915
1042,1103,35.4,-117.0,1103,192.65914819999998,483,3.9792540069999998,,,0.021017000000000063
1043,1139,35.4,-116.8,1139,206.395924,441,4.171219826000001,,,5.9000000000253294e-05
1044,1175,35.4,-116.6,1175,220.79552880000003,627,3.837588072,,,0.09287299999999998
1045,1211,35.4,-116.4,1211,235.7364784,444,4.0497293469999995,,,0.001556000000000335
1046,1247,35.4,-116.2,1247,251.12211269999997,352,4.199505806,,,-0.04435199999999995
1047,1283,35.4,-116.0,1283,266.8754776,710,3.817017317,,,0.13429000000000002
1048,1319,35.4,-115.8,1319,282.93509839999996,453,3.720457315,,,0.006047000000000136
1049,1355,35.4,-115.6,1355,299.25161410000004,373,3.998002291,,,-0.03387299999999982
1050,1391,35.4,-115.4,1391,315.7851464,407,3.871133566,,,-0.016907000000000227
1051,1427,35.4,-115.2,1427,332.5032631,644,3.528367758,,,0.101356
1052,1463,35.4,-115.0,1463,349.3794059,401,3.684990645,,,-0.019900999999999947
1053,1499,35.4,-114.8,1499,366.3916768,559,3.47625351,,,0.058941000000000354
1054,1535,35.4,-114.6,1535,383.521898,600,3.39803052,,,0.07940000000000014
1055,1571,35.4,-114.4,1571,400.7548807,343,3.6084985730000003,,,-0.04884300000000019
1056,1607,35.4,-114.2,1607,418.0778536,435,3.4420640469999997,,,-0.00293499999999991
1057,1643,35.4,-114.0,1643,435.48001280000005,414,,,,
1058,24,35.6,-123.0,24,435.88625279999997,600,,,,
1059,60,35.6,-122.8,60,418.83941180000005,600,,,,
1060,96,35.6,-122.6,96,401.8999775,600,3.3289661410000004,,,0.07940000000000014
1061,132,35.6,-122.4,132,385.0821963,600,3.376184225,,,0.07940000000000014
1062,168,35.6,-122.2,168,368.40280110000003,600,3.42310214,,,0.07940000000000014
1063,204,35.6,-122.0,204,351.88154260000005,600,3.468598604,,,0.07940000000000014
1064,240,35.6,-121.8,240,335.54185110000003,600,3.510260105,,,0.07940000000000014
1065,276,35.6,-121.6,276,319.4116628,600,3.542887926,,,0.07940000000000014
1066,312,35.6,-121.4,312,303.5244497,600,3.554448605,,,0.07940000000000014
1067,348,35.6,-121.2,348,287.920505,600,3.501026154,,,0.07940000000000014
1068,384,35.6,-121.0,384,272.6485356,733,3.398728848,,,0.1457670000000002
1069,420,35.6,-120.8,420,257.7676204,385,3.8538353439999997,,,-0.027884999999999938
1070,456,35.6,-120.6,456,243.34957400000002,514,3.72760725,,,0.03648600000000002
1071,492,35.6,-120.4,492,229.48172030000003,514,3.8875870710000004,,,0.03648600000000002
1072,528,35.6,-120.2,528,216.2699856,514,3.980556488,,,0.03648600000000002
1073,564,35.6,-120.0,564,203.8420438,385,4.10483408,,,-0.027884999999999938
1074,600,35.6,-119.8,600,192.3499343,294,4.178982735,,,-0.07329400000000019
1075,636,35.6,-119.6,636,181.9710968,228,4.36021328,,,-0.10622800000000021
1076,672,35.6,-119.4,672,172.9061677,228,4.58761549,,,-0.10622799999999977
1077,708,35.6,-119.2,708,165.3713954,238,4.32801342,,,-0.10123799999999994
1078,744,35.6,-119.0,744,159.5836989,514,4.060558319,,,0.03648600000000002
1079,780,35.6,-118.8,780,155.73800419999998,710,3.742670775,,,-0.13429000000000002
1080,816,35.6,-118.6,816,153.9799021,710,3.8914000989999997,,,-0.13429000000000002
1081,852,35.6,-118.4,852,154.3807372,710,4.112932682,,,0.13429000000000002
1082,888,35.6,-118.2,888,156.92396499999998,710,4.127794743,,,0.13428999999999958
1083,924,35.6,-118.0,924,161.5084003,626,4.280237198,,,0.09237399999999996
1084,960,35.6,-117.8,960,167.9669728,294,5.100831509,,,-0.07329400000000019
1085,996,35.6,-117.6,996,176.09356609999998,352,5.06389904,,,-0.04435199999999995
1086,1032,35.6,-117.4,1032,185.6692555,487,4.425647736,,,0.023013000000000172
1087,1068,35.6,-117.2,1068,196.48225209999998,709,3.9707722660000004,,,0.133791
1088,1104,35.6,-117.0,1104,208.3399539,433,4.161149025,,,-0.003932999999999964
1089,1140,35.6,-116.8,1140,221.07427760000002,709,3.834628344,,,0.133791
1090,1176,35.6,-116.6,1176,234.5424335,602,3.824102402,,,0.08039799999999975
1091,1212,35.6,-116.4,1212,248.6251446,605,3.785323858,,,0.08189500000000027
1092,1248,35.6,-116.2,1248,263.2237401,294,4.076299667,,,-0.07329399999999975
1093,1284,35.6,-116.0,1284,278.2569814,401,4.028339863,,,-0.01990100000000039
1094,1320,35.6,-115.8,1320,293.6580683,455,3.9451277260000004,,,0.007044999999999746
1095,1356,35.6,-115.6,1356,309.3720128,494,3.8190383910000003,,,0.02650599999999992
1096,1392,35.6,-115.4,1392,325.3534287,204,4.1036930080000005,,,-0.11820399999999998
1097,1428,35.6,-115.2,1428,341.56471469999997,803,3.386526346,,,0.18069699999999989
1098,1464,35.6,-115.0,1464,357.9745821,526,3.50901413,,,0.0424739999999999
1099,1500,35.6,-114.8,1500,374.5568701,793,3.256533623,,,0.1757069999999996
1100,1536,35.6,-114.6,1536,391.28959649999996,539,3.397545099,,,0.04896099999999981
1101,1572,35.6,-114.4,1572,408.15419689999993,275,3.6662890910000003,,,-0.08277499999999982
1102,1608,35.6,-114.2,1608,425.1349142,518,3.33094883,,,0.03848200000000013
1103,1644,35.6,-114.0,1644,442.2183085,239,,,,
1104,25,35.8,-123.0,25,443.7435597,600,,,,
1105,61,35.8,-122.8,61,427.0525732,600,,,,
1106,97,35.8,-122.6,97,410.493992,600,3.3047611710000004,,,0.07939999999999969
1107,133,35.8,-122.4,133,394.0845771,600,3.350337505,,,0.07939999999999969
1108,169,35.8,-122.2,169,377.8438338,600,3.395544767,,,0.07940000000000014
1109,205,35.8,-122.0,205,361.79454710000005,600,3.439447641,,,0.07939999999999969
1110,241,35.8,-121.8,241,345.9634319,600,3.480347395,,,0.07940000000000014
1111,277,35.8,-121.6,277,330.38192069999997,600,3.5152308939999997,,,0.07939999999999969
1112,313,35.8,-121.4,313,315.0871125,600,3.5391619210000003,,,0.07940000000000014
1113,349,35.8,-121.2,349,300.12290950000005,596,3.517294407,,,0.07740400000000003
1114,385,35.8,-121.0,385,285.5413584,385,3.771987438,,,-0.027884999999999938
1115,421,35.8,-120.8,421,271.40420510000007,514,3.700907946,,,0.03648600000000002
1116,457,35.8,-120.6,457,257.78463450000004,514,3.726875782,,,0.03648600000000002
1117,493,35.8,-120.4,493,244.76912009999998,499,3.787828684,,,0.02900099999999961
1118,529,35.8,-120.2,529,232.45920460000002,477,3.7388195989999997,,,0.0180229999999999
1119,565,35.8,-120.0,565,220.9728951,385,3.9327759739999997,,,-0.027884999999999938
1120,601,35.8,-119.8,601,210.4451442,228,4.100821972,,,-0.10622800000000021
1121,637,35.8,-119.6,637,201.02665249999998,228,4.273488998,,,-0.10622800000000021
1122,673,35.8,-119.4,673,192.8800272,228,4.2997498510000005,,,-0.10622799999999977
1123,709,35.8,-119.2,709,186.1723427,269,4.05364275,,,-0.08576899999999998
1124,745,35.8,-119.0,745,181.0636189,514,3.8192434310000003,,,0.03648600000000002
1125,781,35.8,-118.8,781,177.6918432,710,3.6442553999999996,,,-0.13429000000000002
1126,817,35.8,-118.6,817,176.15679719999997,710,3.7924149039999997,,,0.02023510599999856
1127,853,35.8,-118.4,853,176.5064146,710,3.883895874,,,0.13429000000000002
1128,889,35.8,-118.2,889,178.7296346,710,3.991767883,,,0.13429000000000002
1129,925,35.8,-118.0,925,182.75808510000002,710,4.0837459560000005,,,0.13429000000000002
1130,961,35.8,-117.8,961,188.4760323,294,4.630184174,,,-0.07329400000000019
1131,997,35.8,-117.6,997,195.73544630000004,352,4.61067152,,,-0.04435199999999995
1132,1033,35.8,-117.4,1033,204.37210459999997,710,3.895967007,,,0.13429000000000002
1133,1069,35.8,-117.2,1069,214.21946090000003,710,3.873008013,,,0.13428999999999958
1134,1105,35.8,-117.0,1105,225.11865600000002,477,4.085596085,,,0.0180229999999999
1135,1141,35.8,-116.8,1141,236.9245312,514,3.9786689280000003,,,0.03648600000000002
1136,1177,35.8,-116.6,1177,249.508373,574,3.8256070610000004,,,0.06642599999999987
1137,1213,35.8,-116.4,1213,262.75838480000004,591,3.784574032,,,0.07490899999999989
1138,1249,35.8,-116.2,1249,276.57879180000003,514,3.868594885,,,0.03648600000000002
1139,1285,35.8,-116.0,1285,290.8882537,401,3.888279915,,,-0.019900999999999947
1140,1321,35.8,-115.8,1321,305.61803010000006,459,3.8079352380000002,,,0.009040999999999855
1141,1357,35.8,-115.6,1357,320.7101581,333,3.8735532760000004,,,-0.05383300000000002
1142,1393,35.8,-115.4,1393,336.11577410000007,399,3.728215933,,,-0.020899
1143,1429,35.8,-115.2,1429,351.7936385,461,3.573562145,,,0.010038999999999909
1144,1465,35.8,-115.0,1465,367.7088707,287,3.688497543,,,-0.07678699999999994
1145,1501,35.8,-114.8,1501,383.8318853,527,3.363445997,,,0.04297299999999993
1146,1537,35.8,-114.6,1537,400.13750530000004,513,3.3625159260000004,,,0.03598699999999999
1147,1573,35.8,-114.4,1573,416.6042284,542,3.3132565019999998,,,0.05045799999999989
1148,1609,35.8,-114.2,1609,433.21362180000006,555,3.2681152819999997,,,0.0569449999999998
1149,1645,35.8,-114.0,1645,449.9498233,562,,,,
1150,26,36.0,-123.0,26,452.5523541,600,,,,
1151,62,36.0,-122.8,62,436.23988110000005,600,,,,
1152,98,36.0,-122.6,98,420.08456839999997,600,3.278265238,,,0.07940000000000014
1153,134,36.0,-122.4,134,404.10533460000005,600,3.322184801,,,0.07940000000000014
1154,170,36.0,-122.2,170,388.3239853,600,3.365924835,,,0.07939999999999969
1155,206,36.0,-122.0,206,372.7657217,600,3.409092665,,,0.07940000000000014
1156,242,36.0,-121.8,242,357.4597412,600,3.450789452,,,0.07940000000000058
1157,278,36.0,-121.6,278,342.43994,600,3.4894800189999997,,,0.07940000000000014
1158,314,36.0,-121.4,314,327.7457298,710,3.4367351530000003,,,0.13429000000000002
1159,350,36.0,-121.2,350,313.4229716,514,3.705448389,,,0.036485999999999574
1160,386,36.0,-121.0,386,299.52501839999996,385,3.785567999,,,-0.027884999999999938
1161,422,36.0,-120.8,422,286.1138416,469,3.731663466,,,0.014031000000000127
1162,458,36.0,-120.6,458,273.2611789,389,3.775056601,,,-0.02588899999999983
1163,494,36.0,-120.4,494,261.0495935,691,3.444720984,,,0.12480899999999995
1164,530,36.0,-120.2,530,249.5732594,513,3.25190258,,,-0.03598699999999999
1165,566,36.0,-120.0,566,238.9381932,395,3.6873910430000003,,,-0.022894999999999666
1166,602,36.0,-119.8,602,229.2615455,228,4.199903965,,,-0.10622800000000021
1167,638,36.0,-119.6,638,220.6694776,228,4.353916645,,,-0.10622800000000021
1168,674,36.0,-119.4,674,213.2931364,228,4.268485069,,,-0.10622800000000021
1169,710,36.0,-119.2,710,207.2623946,409,4.097568512,,,-0.015909000000000173
1170,746,36.0,-119.0,746,202.6974177,439,4.038794041,,,-0.0009389999999998011
1171,782,36.0,-118.8,782,199.6987689,710,3.821841478,,,0.13429000000000002
1172,818,36.0,-118.6,818,198.3375169,710,3.899659395,,,0.13429000000000002
1173,854,36.0,-118.4,854,198.64733130000002,710,3.788226843,,,0.13429000000000002
1174,890,36.0,-118.2,890,200.62046919999997,710,3.806163073,,,0.13429000000000002
1175,926,36.0,-118.0,926,204.20871369999998,710,3.897496223,,,0.13429000000000002
1176,962,36.0,-117.8,962,209.32901040000002,696,3.9654340739999996,,,0.12730400000000008
1177,998,36.0,-117.6,998,215.87235049999998,505,4.196073532,,,0.031994999999999774
1178,1034,36.0,-117.4,1034,223.71387719999998,710,3.869720697,,,0.13429000000000002
1179,1070,36.0,-117.2,1070,232.72237140000001,519,3.9596114160000004,,,0.038981000000000154
1180,1106,36.0,-117.0,1106,242.7679242,383,4.0431551930000005,,,-0.028882999999999992
1181,1142,36.0,-116.8,1142,253.72735,334,4.033973694,,,-0.05333399999999999
1182,1178,36.0,-116.6,1178,265.4874567,709,3.6226346489999997,,,0.133791
1183,1214,36.0,-116.4,1214,277.94658639999994,609,3.705420733,,,0.08389099999999994
1184,1250,36.0,-116.2,1250,291.014925,463,3.717360973,,,0.011036999999999964
1185,1286,36.0,-116.0,1286,304.6140258,355,3.8458824160000002,,,-0.042854999999999865
1186,1322,36.0,-115.8,1322,318.6758959,299,3.897710085,,,-0.07079900000000006
1187,1358,36.0,-115.6,1358,333.1418871,446,3.676297188,,,0.002553999999999945
1188,1394,36.0,-115.4,1394,347.9615462,596,3.491721392,,,0.07740400000000003
1189,1430,36.0,-115.2,1430,363.09151460000004,340,3.69152379,,,-0.05034000000000027
1190,1466,36.0,-115.0,1466,378.49452389999993,608,2.974305153,,,0.08339200000000035
1191,1502,36.0,-114.8,1502,394.1385053,671,3.108389854,,,0.11482899999999985
1192,1538,36.0,-114.6,1538,409.9958163,900,3.039757967,,,0.2291000000000003
1193,1574,36.0,-114.4,1574,426.0425768999999,401,3.418052673,,,-0.019900999999999947
1194,1610,36.0,-114.2,1610,442.2581045,403,3.389427185,,,-0.018903000000000336
1195,1646,36.0,-114.0,1646,458.6244362,573,,,,
1196,27,36.2,-123.0,27,462.2583518,600,,,,
1197,63,36.2,-122.8,63,446.341296,600,,,,
1198,99,36.2,-122.6,99,430.60523969999997,600,3.250016928,,,0.07940000000000014
1199,135,36.2,-122.4,135,415.0708369,600,3.2927401069999997,,,0.07940000000000014
1200,171,36.2,-122.2,171,399.7616632,600,3.335840464,,,0.07940000000000014
1201,207,36.2,-122.0,207,384.704674,600,3.378604412,,,0.07939999999999969
1202,243,36.2,-121.8,243,369.93072889999996,600,3.42008543,,,0.07940000000000014
1203,279,36.2,-121.6,279,355.4751841,710,3.3736202719999997,,,0.13429000000000002
1204,315,36.2,-121.4,315,341.3785517,710,3.411637068,,,0.13429000000000002
1205,351,36.2,-121.2,351,327.68721569999997,385,3.7484622000000005,,,-0.027884999999999938
1206,387,36.2,-121.0,387,314.4541794,385,3.768174171,,,-0.027884999999999938
1207,423,36.2,-120.8,423,301.7398031,521,3.682506323,,,0.039978999999999765
1208,459,36.2,-120.6,459,289.6124594,502,3.5922844410000003,,,0.030498000000000136
1209,495,36.2,-120.4,495,278.1489952,315,3.767647505,,,-0.06281500000000007
1210,531,36.2,-120.2,531,267.4348443,228,3.6391999719999997,,,-0.10622799999999977
1211,567,36.2,-120.0,567,257.56357940000004,228,3.848405361,,,-0.10622800000000021
1212,603,36.2,-119.8,603,248.6356554,228,4.208651066,,,-0.10622799999999977
1213,639,36.2,-119.6,639,240.7560784,228,4.301312923,,,-0.10622799999999977
1214,675,36.2,-119.4,675,234.0307961,228,4.171870708999999,,,-0.10622800000000021
1215,711,36.2,-119.2,711,228.56175269999997,447,4.078525066,,,0.0030529999999999724
1216,747,36.2,-119.0,747,224.44082360000002,709,3.612461567,,,0.133791
1217,783,36.2,-118.8,783,221.74319989999998,531,3.800337791,,,0.04496900000000004
1218,819,36.2,-118.6,819,220.52113230000003,710,3.684168816,,,0.13429000000000002
1219,855,36.2,-118.4,855,220.79912769999999,710,3.586879969,,,0.13429000000000002
1220,891,36.2,-118.2,891,222.5715642,710,3.622712851,,,0.13429000000000002
1221,927,36.2,-118.0,927,225.8032458,352,4.15964222,,,-0.04435199999999995
1222,963,36.2,-117.8,963,230.4327728,707,3.793254852,,,0.13279300000000038
1223,999,36.2,-117.6,999,236.3780099,569,3.9524524210000003,,,0.06393100000000018
1224,1035,36.2,-117.4,1035,243.5425977,353,4.113204956000001,,,-0.04385299999999992
1225,1071,36.2,-117.2,1071,251.822455,710,3.723553658,,,0.13429000000000002
1226,1107,36.2,-117.0,1107,261.1114758,710,3.669376373,,,0.13429000000000002
1227,1143,36.2,-116.8,1143,271.30598860000003,226,3.9492120739999996,,,-0.10722599999999982
1228,1179,36.2,-116.6,1179,282.30787589999994,406,3.7609891889999996,,,-0.017406000000000255
1229,1215,36.2,-116.4,1215,294.0264786,501,3.4768810269999997,,,0.02999900000000011
1230,1251,36.2,-116.2,1251,306.379523,869,3.308799028,,,0.2136309999999999
1231,1287,36.2,-116.0,1287,319.29333330000003,285,3.860445499,,,-0.07778499999999999
1232,1323,36.2,-115.8,1323,332.7025685,622,3.490597725,,,0.09037800000000029
1233,1359,36.2,-115.6,1359,346.549673,629,3.458695412,,,0.09387100000000048
1234,1395,36.2,-115.4,1395,360.78418039999997,900,3.255188227,,,0.22909999999999986
1235,1431,36.2,-115.2,1431,375.3619657,308,3.7224950789999998,,,-0.06630800000000026
1236,1467,36.2,-115.0,1467,390.2445048,815,3.1288859839999996,,,0.18668499999999977
1237,1503,36.2,-114.8,1503,405.398179,403,3.404414415,,,-0.018902999999999892
1238,1539,36.2,-114.6,1539,420.7936385,716,3.1356773380000003,,,0.13728400000000018
1239,1575,36.2,-114.4,1575,436.4052361,600,3.205420017,,,0.07939999999999969
1240,1611,36.2,-114.2,1611,452.2105271000001,495,3.269974232,,,0.027004999999999946
1241,1647,36.2,-114.0,1647,468.1898347,600,,,,
1242,28,36.4,-123.0,28,472.8064063,600,,,,
1243,64,36.4,-122.8,64,457.2963543000001,600,,,,
1244,100,36.4,-122.6,100,441.9897061000001,600,3.221677065,,,0.07940000000000014
1245,136,36.4,-122.4,136,426.9084067,600,3.264082432,,,0.07940000000000014
1246,172,36.4,-122.2,172,412.07726410000004,600,3.30625248,,,0.07939999999999969
1247,208,36.4,-122.0,208,397.52434189999997,600,3.347678423,,,0.07940000000000014
1248,244,36.4,-121.8,244,383.2813959,710,3.2980349060000003,,,0.13429000000000002
1249,280,36.4,-121.6,280,369.3843458,513,3.46869421,,,0.03598699999999999
1250,316,36.4,-121.4,316,355.87377599999996,449,3.668382168,,,0.004050999999999583
1251,352,36.4,-121.2,352,342.79544480000004,710,3.416974545,,,0.13429000000000002
1252,388,36.4,-121.0,388,330.20077189999995,522,3.647121668,,,0.040478000000000236
1253,424,36.4,-120.8,424,318.14725730000004,486,3.592062235,,,0.022514000000000145
1254,460,36.4,-120.6,460,306.6987635,503,3.5420615669999997,,,0.030997000000000163
1255,496,36.4,-120.4,496,295.9255675,498,3.516231775,,,0.028502000000000027
1256,532,36.4,-120.2,532,285.9040637,228,3.393069267,,,-0.10622800000000021
1257,568,36.4,-120.0,568,276.7159767,228,3.367538691,,,-0.10622799999999977
1258,604,36.4,-119.8,604,268.4469349,228,3.5563309189999996,,,-0.10622800000000021
1259,640,36.4,-119.6,640,261.1842785,396,3.553184509,,,-0.02239599999999964
1260,676,36.4,-119.4,676,255.0140366,228,4.002310753,,,-0.10622799999999977
1261,712,36.4,-119.2,712,250.01712819999997,447,3.523394108,,,0.0030529999999999724
1262,748,36.4,-119.0,748,246.2650081,710,3.382161379,,,0.13429000000000002
1263,784,36.4,-118.8,784,243.8151674,710,3.469890356,,,0.13429000000000002
1264,820,36.4,-118.6,820,242.70705440000003,710,3.5749297139999996,,,0.13429000000000002
1265,856,36.4,-118.4,856,242.95903280000002,710,3.5866718289999997,,,0.13429000000000002
1266,892,36.4,-118.2,892,244.56689759999998,625,3.6611747739999996,,,0.09187499999999993
1267,928,36.4,-118.0,928,247.504219,284,4.103922367,,,-0.07828400000000002
1268,964,36.4,-117.8,964,251.7244503,704,3.693929911,,,0.13129599999999986
1269,1000,36.4,-117.6,1000,257.1644222,659,3.714005709,,,0.10884099999999997
1270,1036,36.4,-117.4,1036,263.7486507,397,3.878919363,,,-0.021897000000000055
1271,1072,36.4,-117.2,1072,271.3938412,695,3.655853987,,,0.12680500000000006
1272,1108,36.4,-117.0,1108,280.013075,519,3.773177385,,,0.038981000000000154
1273,1144,36.4,-116.8,1144,289.5193377,576,3.682326317,,,0.06742400000000037
1274,1180,36.4,-116.6,1180,299.82823260000004,820,3.3062598710000004,,,0.1891799999999999
1275,1216,36.4,-116.4,1216,310.85987830000005,247,3.702201366,,,-0.09674700000000014
1276,1252,36.4,-116.2,1252,322.5400815,803,3.243730784,,,0.18069699999999989
1277,1288,36.4,-116.0,1288,334.8009252,584,3.451986551,,,0.07141600000000015
1278,1324,36.4,-115.8,1324,347.58092180000006,778,3.323576689,,,0.1682220000000001
1279,1360,36.4,-115.6,1360,360.8248628,544,3.476116419,,,0.051455999999999946
1280,1396,36.4,-115.4,1396,374.4834771,361,3.6330063339999996,,,-0.039861000000000146
1281,1432,36.4,-115.2,1432,388.5129795,705,3.269437075,,,0.13179500000000033
1282,1468,36.4,-115.0,1468,402.8745709,623,3.273617268,,,0.09087699999999987
1283,1504,36.4,-114.8,1504,417.5339293,354,3.494536161,,,-0.04335400000000034
1284,1540,36.4,-114.6,1540,432.4607185,558,3.2521872519999997,,,0.05844200000000033
1285,1576,36.4,-114.4,1576,447.6281278,360,3.4256258010000002,,,-0.040360000000000174
1286,1612,36.4,-114.2,1612,463.0124523,501,3.240032673,,,0.029998999999999665
1287,1648,36.4,-114.0,1648,478.5927147,630,,,,
1288,29,36.6,-123.0,29,484.14158560000004,600,,,,
1289,65,36.6,-122.8,65,469.0453528,600,,,,
1290,101,36.6,-122.6,101,454.17312530000004,600,3.194185734,,,0.07939999999999969
1291,137,36.6,-122.4,137,439.5477056,600,3.236796379,,,0.07940000000000014
1292,173,36.6,-122.2,173,425.19462589999995,600,3.278882265,,,0.07940000000000014
1293,209,36.6,-122.0,209,411.1424712,600,3.319099426,,,0.07940000000000014
1294,245,36.6,-121.8,245,397.4232241,446,3.688012362,,,0.002553999999999945
1295,281,36.6,-121.6,281,384.07262000000003,235,3.743458509,,,-0.10273500000000002
1296,317,36.6,-121.4,317,371.13050219999997,679,3.384377003,,,0.11882100000000007
1297,353,36.6,-121.2,353,358.6411517,455,3.624736786,,,0.00704500000000019
1298,389,36.6,-121.0,389,346.65356319999995,699,3.378715754,,,0.12880100000000017
1299,425,36.6,-120.8,425,335.22162189999995,352,3.7417492869999998,,,-0.04435199999999995
1300,461,36.6,-120.6,461,324.40412510000004,341,3.704226017,,,-0.0498409999999998
1301,497,36.6,-120.4,497,314.2645762,228,3.712168217,,,-0.10622799999999977
1302,533,36.6,-120.2,533,304.8706689,228,3.538960695,,,-0.10622800000000021
1303,569,36.6,-120.0,569,296.293373,275,3.3546414380000003,,,-0.08277499999999982
1304,605,36.6,-119.8,605,288.60554269999994,258,3.3343656060000004,,,-0.09125800000000028
1305,641,36.6,-119.6,641,281.8799965,245,3.083352327,,,0.09774500000000019
1306,677,36.6,-119.4,677,276.1870706,447,4.052742004,,,0.0030529999999999724
1307,713,36.6,-119.2,713,271.59173210000006,710,3.4176542760000004,,,0.13429000000000002
1308,749,36.6,-119.0,749,268.1504347,710,3.434672833,,,0.13429000000000002
1309,785,36.6,-118.8,785,265.9080022,710,3.47021699,,,0.13429000000000002
1310,821,36.6,-118.6,821,264.89489219999996,710,3.48871994,,,0.13429000000000002
1311,857,36.6,-118.4,857,265.1252017,710,3.442442179,,,0.13429000000000002
1312,893,36.6,-118.2,893,266.5957073,352,3.8213047980000003,,,-0.04435199999999995
1313,929,36.6,-118.0,929,269.2860867,288,3.916912079,,,-0.07628799999999991
1314,965,36.6,-117.8,965,273.1602875,710,3.5596842769999997,,,0.13429000000000002
1315,1001,36.6,-117.6,1001,278.1688355,474,3.8356180189999995,,,0.016526000000000263
1316,1037,36.6,-117.4,1037,284.2517552,709,3.595413923,,,0.133791
1317,1073,36.6,-117.2,1073,291.341735,376,3.900054693,,,-0.03237600000000018
1318,1109,36.6,-117.0,1109,299.3672043,438,3.821871996,,,-0.0014379999999998283
1319,1145,36.6,-116.8,1145,308.25507339999996,658,3.500057221,,,0.10834199999999994
1320,1181,36.6,-116.6,1181,317.93299019999995,248,3.8121588230000003,,,-0.09624799999999967
1321,1217,36.6,-116.4,1217,328.33106180000004,283,3.51124239,,,-0.07878300000000005
1322,1253,36.6,-116.2,1253,339.3830615,660,3.281877995,,,0.10933999999999999
1323,1289,36.6,-116.0,1289,351.0271854,441,3.534760475,,,5.9000000000253294e-05
1324,1325,36.6,-115.8,1325,363.2064436,584,3.4120543,,,0.07141600000000015
1325,1361,36.6,-115.6,1361,375.8687724,363,3.618641853,,,-0.03886300000000009
1326,1397,36.6,-115.4,1397,388.9669481,543,3.401756048,,,0.05095700000000036
1327,1433,36.6,-115.2,1433,402.45836769999994,705,3.239241123,,,0.13179500000000033
1328,1469,36.6,-115.0,1469,416.304748,601,3.2740159039999996,,,0.07989900000000016
1329,1505,36.6,-114.8,1505,430.47178399999996,396,3.431649923,,,-0.022396000000000083
1330,1541,36.6,-114.6,1541,444.92879139999997,659,3.154564619,,,0.10884100000000041
1331,1577,36.6,-114.4,1577,459.6483537,293,3.49694109,,,-0.07379300000000022
