,network,station,latitude,longitude,site_term
464,CI,LDF,35.13066,-115.18416,-0.013277216217268642
465,CI,LEO,34.63064,-118.30505,-0.08820908915686809
466,CI,LPC,34.31478,-117.54642,-0.13522861477797216
467,CI,LUC2,34.45638,-116.96423,0.5588667381859906
468,CI,LUG,34.3656,-117.36683,-0.2584830089051112
469,CI,MCT,34.22645,-116.04073,-0.3097524212116368
470,CI,MGE,33.81841,-116.36874,0.12685849278190234
471,CI,MPI,34.81258,-119.1453,-0.4178608868422988
472,CI,MSC,34.03852,-116.64795,0.6817411692417421
473,CI,MTP,35.48434,-115.5532,-0.1913095749924315
474,CI,NBS,34.78035,-116.55798,-0.03730047661960675
475,CI,NSS2,33.55553,-115.94586,-0.1624561217769703
476,CI,PDE,34.441990000000004,-118.58215,-0.3081981487320916
477,CI,PMD,33.64785,-116.37769,-0.2614982886401899
478,CI,PSD,33.82393,-116.55026,-0.22557702176922995
479,CI,QUG,34.395579999999995,-118.49837,-0.3353716975672474
480,CI,RAG,34.68289,-116.15139,0.2047684141364968
481,CI,RIN,34.28196,-118.47925,0.10268824594518026
482,CI,RINB,34.28196,-118.47925,-0.6385805194325963
483,CI,SAL,33.2801,-115.98585,0.2525607372957789
484,CI,SAN,33.70432,-117.88578,0.02136744872656337
485,CI,SBB2,34.68844,-117.82424,-0.39021650791383
486,CI,SES,34.43692,-119.1375,-0.4274549857535439
487,CI,SLB,33.48519,-115.86643,-0.19640239360341213
488,CI,SMV,34.27091,-118.74407,-0.3057885644668839
489,CI,SNO,34.03515,-116.80778,-0.2359440970765277
490,CI,SOF,33.37055,-117.5574,-0.3321152003788321
491,CI,STC,34.303020000000004,-119.18676,-0.05218518865640685
492,CI,TA2,34.38203,-117.67822,-0.030802924003357032
493,CI,TEH,35.2913,-118.42079,-0.1575709090570341
494,CI,TOR,33.57526,-116.22584,-0.2314070430588301
495,CI,TPO,34.87883,-118.22863999999998,-0.4323228448312951
496,CI,WBS,35.53664000000001,-118.14035,0.1475365530162938
497,CI,WES,32.75904,-115.73161,0.19431295634305534
498,CI,WGR,34.51085,-119.27407,-0.5586476743886163
499,CI,WHF,35.69513,-118.35183,0.13160064537808888
500,CI,WWC,33.94068,-116.40876000000002,-0.1164697822095604
501,NP,5271,33.35262,-115.73325,0.16085563240995307
502,NP,5442,34.049049,-116.940323,-0.9788203519138198
503,NP,5444,33.634609999999995,-116.09534,-0.0710177973032424
504,NP,5492,34.200109999999995,-118.36044,-0.4401050942754285
505,ZY,COON,32.75394,-115.95085,-0.052857918854649584
506,BK,HAST,36.3887,-121.5514,-0.09486541307575262
507,CE,14405,33.7872,-118.3569,-0.40471904161914296
508,CE,23732,34.2239,-117.331,-0.7842698297797718
509,CE,24851,34.07,-118.346,-0.23593704425921302
510,CE,35078,35.3664,-119.9239,-0.003100179388031646
511,CE,35342,35.2607,-119.8202,0.14435350840268804
512,CE,36014,35.3039,-120.0222,-0.22456089146750494
513,CI,BAC,33.6122,-117.0406,-0.2632751356666549
514,CI,FON,34.09957,-117.43876000000002,-0.21444678439596312
515,CI,IDQ,33.76795,-116.23897,0.10022845002167816
516,CI,LEV,34.614048,-118.289268,0.0744121115624629
517,CI,MAG,35.36165,-118.92282,-0.5505212508854992
518,CI,Q0001,34.149406,-118.030373,0.2488101837539952
519,CI,Q0002,34.072487,-118.399117,0.12443922234236594
520,CI,Q0003,34.215874,-118.828575,-0.2560067961143296
521,CI,Q0004,32.733146999999995,-117.133049,0.11411040926507315
522,CI,Q0005,33.52795,-117.768082,0.10728982579435764
523,CI,Q0006,33.133739,-117.11084,0.037539782621226606
524,CI,Q0009,33.60458,-117.704765,0.4242314508468292
525,CI,Q0010,33.445568,-117.638329,0.12467909475734655
526,CI,Q0012,33.459709000000004,-117.098129,0.2352402128553033
527,CI,Q0013,34.539513,-118.060349,0.2108105124076031
528,CI,Q0015,34.37468,-118.548836,0.5350430400965587
529,CI,Q0016,33.852779,-117.575317,-0.3134169793436034
530,CI,Q0017,32.573036,-117.116806,0.2000677268735941
531,CI,Q0022,33.770168,-117.50119,-0.2444712737449179
532,CI,Q0023,33.954834000000005,-117.576065,0.08008287699946043
533,CI,Q0024,34.767662,-118.73668700000002,-0.2552455558767358
534,CI,Q0025,33.092083,-116.646996,-0.116100418729305
535,CI,Q0026,33.643051,-117.569427,-0.18618622521085149
536,CI,Q0027,32.766228000000005,-115.621086,0.426815563930442
537,CI,Q0028,33.831306,-117.181465,-0.1502797833284503
538,CI,Q0029,33.726509,-117.747887,-0.10331498212971152
539,CI,Q0030,33.979794,-117.753906,0.4614958501341822
540,CI,Q0032,33.280678,-117.291138,-0.2335352824983093
541,CI,Q0034,33.690212,-117.655251,-0.15382455474351794
542,CI,Q0035,34.465752,-118.204041,0.6940995336038688
543,CI,Q0036,34.458752000000004,-117.382607,0.3118961406486906
544,CI,Q0037,33.030231,-117.091309,0.006732369636623482
545,CI,Q0038,33.730576,-117.427605,-0.01706512455725138
546,CI,Q0039,32.686928,-117.176117,0.3810126195744368
547,CI,Q0040,33.532326,-117.008324,0.047675785266075216
548,CI,Q0041,34.172039,-117.427612,-0.07382730320845415
549,CI,Q0042,33.925957000000004,-117.658234,0.33323363033569314
550,CI,Q0045,34.439079,-118.407761,-0.2500346005194889
551,CI,Q0046,34.145096,-117.650513,0.5169443180910641
552,CI,Q0048,33.772339,-117.803352,-0.007467210502938719
553,CI,Q0049,34.19706,-117.125648,0.51134930952543
554,CI,Q0050,34.191422,-118.958534,-0.09801847431388536
555,CI,Q0051,34.621525,-118.15712,-0.1277380581231805
556,CI,Q0052,32.920418,-117.21244,0.03575965293880374
557,CI,Q0055,33.282227,-117.180946,-0.2633170944233356
558,CI,Q0057,34.187560999999995,-118.477135,0.25674891179635245
559,CI,Q0059,32.734146,-116.491676,-0.10836854669519903
560,CI,Q0060,32.746845,-116.761131,-0.18977125324545727
561,CI,Q0061,34.591908000000004,-117.812981,0.13227207915903158
562,CI,Q0063,34.080231,-118.268211,-0.5658076103037182
563,CI,Q0064,34.074787,-118.942451,-0.22985150358372056
564,CI,Q0065,35.141903000000006,-118.484787,-0.8307844440369863
565,CI,Q0066,33.898727,-117.776619,0.5591492764089391
566,CI,Q0068,35.111675,-117.976654,-0.5771704096060422
567,CI,Q0069,34.052227,-118.77893799999998,-0.3525879708277159
568,CI,Q0070,33.50486,-116.808815,-0.38818519235903337
569,CI,Q0071,33.534645000000005,-117.33387,-0.2034600257944108
570,CI,Q0072,35.60961500000001,-117.666718,-0.6816514775605319
571,CI,Q0073,34.083561,-118.650871,-0.08285841756012655
572,CI,Q0075,34.117756,-118.577499,-0.8334702991741053
573,CI,Q0076,33.220005,-117.044014,0.02621986549439424
574,CI,Q0077,34.231186,-119.029884,-0.05039606659815237
575,CI,QSD01,32.91716,-117.030319,-0.17376641227224127
576,CI,QSD02,32.694851,-117.143921,0.17146685458357044
577,CI,QSD03,33.526409,-117.598824,-0.12068882457735733
578,CI,QSD04,33.257301,-116.348099,0.3946415996236796
579,CI,QSD05,32.679699,-116.985397,0.10947777157522087
580,CI,QSD06,33.1334,-117.333504,-0.2300056333451801
581,CI,RXH,33.18313,-115.62257,-0.4380712810926707
582,CI,SNR,32.86184,-115.43602,0.1803550614766899
583,CI,THC,34.90853,-118.66443,-0.6662020198563579
584,CI,YUC,34.19675,-116.40576,0.2835332292641305
585,NC,MQ1P,37.612782,-119.021309,0.2445990556955249
586,NN,BLDCY,36.004902,-114.826302,-0.4311832883252738
587,NP,5062,33.17747,-115.61563999999998,-0.30952524024694145
588,NP,5081,34.08377,-118.599,-0.3660074710985627
589,NP,5274,32.96246,-115.814743,-0.36525732188323
590,PG,MLD,35.322498,-120.602501,0.2765230499600069
591,PG,NPD,35.086334,-120.472504,-0.021395655120409984
592,TO,CC24,36.251301,-119.800797,-0.060419450449453536
593,TO,CC29,36.298698,-119.420898,-0.11430166306423363
594,TO,CC51,36.231602,-121.467796,0.006671008138912082
595,BK,PACP,37.008,-121.287,0.054568244641645634
596,CI,BTC,33.01213,-115.21987,-0.19904798225729212
597,CI,THM,33.650659999999995,-116.07734,-0.055390877670545915
598,CI,CPP,34.0602,-117.809,-0.2577277330795815
599,CI,EDW,34.88303,-117.99106,-0.22699637601046035
600,CI,LKL,34.61594,-117.82493,0.3516668152911169
601,CI,SOT,34.416,-118.449,-0.08810761086091186
602,CI,SPG,36.1355,-118.81099,-0.17837691537254952
603,CI,CSL,34.496513,-118.616208,-0.12465441329442994
604,CI,FMO,34.4092,-118.92121000000002,-0.2996893934265981
605,CI,HYS,34.865320000000004,-117.56975,-0.3017315324356833
606,CI,OAT,34.34361,-118.61442,-0.3064010032148873
607,CI,SMT,34.33364,-119.01381,0.3344939987594984
608,CI,SRT,35.69235,-117.75051,-0.9773111439100092
609,NP,5403,34.39697,-119.29874,-0.2991636741042329
610,CI,BAI,34.77695,-118.77335,-0.5555601137292999
611,CI,BUE,34.612987,-120.196793,-0.009991882598503013
612,CI,COA,32.863409999999995,-115.12339,0.23368701332477465
613,CI,CTW,33.67728,-115.87214,0.021539000014421914
614,CI,DTP,35.26742,-117.84581,-0.8920433243056926
615,CI,EOC,34.450291,-119.769411,-0.20585463499583376
616,CI,FOX2,34.7339,-118.24046,-0.214876799080622
617,CI,GMA,34.29148,-116.38256,0.3905111510978361
618,CI,HAR,35.0114,-117.29909,-0.3739190260898387
619,CI,HAY,33.70734,-115.63889,-0.09593474775531896
620,CI,HOL,34.45831,-117.84539,-0.09531534537817236
621,CI,KYV,33.92545,-116.1734,-0.21844079632154426
622,CI,LAT,34.04449,-118.77643,-0.4834404456533593
623,CI,LMY,34.733165,-119.10391,-0.29138731400342843
624,CI,LOC,34.690735,-120.446901,-0.1810501325780852
625,CI,LRR2,34.52706,-118.02998,-0.09923626701542984
626,CI,MOR,33.50388,-117.13993,0.1601263999384122
627,CI,MTG,33.19915,-116.64727,0.1151924417682354
628,CI,NEN,34.77539,-118.50099,-0.011464587804700064
629,CI,POB2,33.68708,-116.92382,0.18170576567875055
630,CI,PTD,34.00443,-118.80686,-0.13735190002448108
631,CI,PUT,34.69115,-117.96919,0.047443556339316816
632,CI,SLH,33.19269,-116.25399,0.13023512761658562
633,CI,SLM,34.45227,-118.42267,-0.08368286693400513
634,CI,WAS2,35.7377,-118.55743,-0.008722927587047511
635,CI,WCS2,36.02520999999999,-117.76526,-0.2544325012226468
636,CI,WNM,35.8422,-117.90616,-0.4297179932982445
637,CI,WOR,35.69563,-118.24246,-0.043529436260143266
638,CI,WRC2,35.9479,-117.65038,-0.4089599180086387
639,CI,YUH2,32.64752,-115.92227,-0.30681110614912377
640,NN,WAK,38.504299,-119.438202,0.4001346653612309
641,CI,CTD,33.354859999999995,-118.44436,-0.2505044239634456
642,XD,A02,32.5779,-116.847198,0.10582345050059658
643,AZ,YAQ,33.166599,-116.353897,0.0584354595673614
644,BK,BDM,37.953972,-121.86554,0.2470611421186188
645,BK,BKS,37.87622,-122.23558,0.3671545532259172
646,BK,BRIB,37.91886,-122.15179,0.2484531925611142
647,BK,JRSC,37.403728,-122.238678,0.11698761593910326
648,BK,MHC,37.34164000000001,-121.64257,0.10403286435754874
649,BK,WENL,37.622108,-121.756973,0.04998657430416077
650,CI,BLA,34.06948,-116.38896,-0.10964866623676688
651,CI,CRP,34.13624,-118.12705,0.049794957965851185
652,CI,NEE,34.824902,-114.599411,0.18669795618849816
653,CI,RCT,36.305229,-119.243843,0.10394307184455252
654,CI,SDP,34.565472,-120.501373,-0.25720246132605346
655,IM,NV31,38.4328,-118.155403,0.09578263419663524
656,TA,BNLO,37.1311,-122.172897,0.053270462787585585
657,TA,LAVA,38.755199,-120.739502,0.2232009007235652
658,TA,R04C,38.257099,-120.936302,0.1235518679925996
659,TA,R05C,38.702801,-120.0755,0.17258114468682836
660,TA,R06C,38.522598,-119.450897,0.10609438403837676
661,TA,R07C,38.089001,-119.046898,0.06336091840737829
662,TA,S04C,37.504902,-121.327797,-0.0032864030540631435
663,TA,S05C,37.346001,-120.329597,-0.05063078112380096
664,TA,S08C,37.499298,-118.171097,-0.1341858061476087
665,TA,T05C,36.895302,-120.673698,-0.05756594014618027
666,TA,T06C,37.006901,-119.7089,0.13603479220060782
667,TA,U04C,36.362701,-120.782799,-0.25846702161350843
668,TA,V03C,36.0214,-121.235603,-0.3172155243248893
669,TA,V04C,35.63600200000001,-120.869904,-0.2414450919443903
670,TA,V05C,35.866699,-119.902802,-0.13106176841850534
671,US,MNV,38.4328,-118.153099,0.09578263419663502
672,XE,SNP11,36.6992,-119.311996,-0.22698693260420985
673,XE,SNP12,36.912601,-119.039902,-0.1425265945333641
674,XE,SNP15,37.278099,-118.599403,0.2486021738601035
675,XE,SNP16,37.350201,-118.255402,-0.20877640666058725
676,XE,SNP21,36.820202,-119.5131,0.1957620388419202
677,XE,SNP22,37.010502,-119.360199,-0.21370623640612785
678,XE,SNP23,37.123402,-119.214104,-0.09358650362298096
679,XE,SNP24,37.280102,-118.972504,-0.1338145760819214
680,XE,SNP25,37.359299,-118.704498,-0.20340215385880175
681,XE,SNP26,37.5718,-118.487503,0.7754025602729233
682,XE,SNP27,37.659901,-118.351601,-0.07402553394836216
683,XE,SNP28,37.8964,-118.157303,-0.04614653505270984
684,XE,SNP36,37.683201,-118.646797,0.7527663480475298
685,XE,SNP37,37.816799,-118.545601,-0.05331954027862035
686,XE,SNP38,38.051399,-118.352798,-0.012720287736151213
687,XE,SNP42,37.2463,-119.5783,-0.18729662455997964
688,XE,SNP43,37.412899,-119.484497,0.09768737052832714
689,XE,SNP44,37.500301,-119.279099,-0.18360263046347172
690,XE,SNP45,37.682598,-119.082703,0.1991257139588233
691,XE,SNP46,37.783401,-118.901802,0.3111593643590717
692,XE,SNP47,37.98,-118.729202,-0.042850461717486035
693,XE,SNP48,38.1693,-118.558502,0.01298129014734854
694,XE,SNP51,37.252899,-120.058098,-0.06441854047426562
695,XE,SNP52,37.342602,-119.814697,0.0940763416664811
696,XE,SNP53,37.513802,-119.674797,0.4331491572630135
697,XE,SNP54,37.735802,-119.512497,-0.10689149981093013
698,XE,SNP55,37.879601,-119.332497,-0.07043185340112383
699,XE,SNP56,37.9739,-119.169296,-0.0461465350527099
700,XE,SNP57,38.143398,-118.966698,0.00017665505440028027
701,XE,SNP62,37.5882,-120.004601,-0.05986075171869886
702,XE,SNP63,37.722698,-119.806702,-0.032540869615439894
703,XE,SNP66,38.18,-119.341202,0.2838243672654546
704,XE,SNP67,38.2827,-119.147903,0.038566323474277325
705,XE,SNP71,37.641998,-120.403801,-0.07584861315959747
706,XE,SNP73,37.823299,-120.111603,-0.004444487229430231
707,XE,SNP74,37.985401,-119.931801,-0.018205156085972563
708,XE,SNP75,38.128201,-119.696602,0.009296958319700212
709,XE,SNP84,38.1562,-120.1465,0.18117331024993144
710,XE,SNP86,38.492699,-119.8069,0.10889759613513343
711,XE,SNP95,38.333099,-120.252602,0.09037128814507003
712,YH,CRAK,35.955502,-120.522499,-0.0793215274657076
713,CI,CYP,32.906111,-116.627222,-0.09277824721793136
714,CI,CZN,33.91375,-116.78409,0.029493570778132038
715,CI,DAW,36.27148,-117.59214,-0.7275438573278579
716,MX,DEPC2,32.627266,-115.485504,0.09701812327159907
717,CI,IDY,33.74642,-116.71536,0.007772062144709471
718,CI,IMP,32.90147,-115.56071,0.03833984337013355
719,CI,SIL,34.34803,-116.82747,0.0863386374395277
720,CI,SWP,32.79184,-116.09718,0.10182125998061373
721,CI,TOW2,35.80856,-117.76488,-0.6609212446458564
722,CI,WMF,36.11758,-117.85486000000002,-0.7690391653573669
723,CI,WWF,33.27884,-115.57888,0.21653527354060276
724,BK,TRAY,35.55168,-120.12583,0.2458457352186948
725,BK,TSCS,35.4407,-120.3537,-0.2271565762782558
726,CI,Q0079,33.724045000000004,-118.05381,-0.0937243488987372
727,SN,JFR2,36.687698,-116.152603,0.5142083395055936
728,SN,MCY,36.661755,-115.962296,0.055513913270309474
729,SN,RVFF,36.7285,-115.985397,0.5208989045468257
730,SN,RVNE,36.7607,-116.1054,0.5311166508761705
731,SN,RVSE,36.6959,-116.098396,0.5151016528559115
732,SN,SPRS,36.688202,-116.178101,0.5151016528559113
733,TO,CC79,35.705101,-118.832298,0.5410650624209704
734,XD,A24,32.8978,-115.521202,-0.4037159499004819
735,XD,A26A,32.952,-115.397697,-0.19347384834898765
736,XD,B01,32.7444,-115.300797,0.2309353196798544
737,XD,C02,33.070999,-115.560501,-0.3039541142065047
738,PB,B093,33.593689000000005,-116.764099,-0.458082959719852
739,XD,A10,32.664501,-116.3386,-0.04686319843941973
740,CE,13883,33.853,-117.857,0.12926515810883046
741,CE,23173,34.001999999999995,-117.814,-0.21605167452329432
742,CE,23938,34.0209,-117.8657,0.2528223575882221
743,CE,25282,34.2082,-119.0797,-0.03667919425405927
744,CI,AVC,33.333118,-118.335424,-0.3606993720196208
745,CI,CRG,35.2422,-119.72486,0.2729617503956481
746,CI,CRR,32.88682,-115.96918,0.29818825059033544
747,CI,CSH,33.6442,-116.5956,-0.03927460802590732
748,CI,DTC,34.424157,-118.66191299999998,0.1209468561951546
749,CI,ERR,33.11652,-115.82273,0.2562762818200068
750,CI,FRK,33.40209,-115.63835,0.03685473056174018
751,CI,HDH,34.775290000000005,-118.63999,-0.3725055883363528
752,CI,HIW,35.03998,-115.38423,0.0982462297867774
753,CI,JTH,34.12644,-116.03785,0.2693890385055847
754,CI,QAD,34.42367,-119.60926,-0.26015997098436905
755,CI,QLC,35.04084,-119.97425,-0.0960051601714754
756,CI,RSI,34.85191,-120.20868,-0.06917949494495311
757,CI,RUN,32.97222,-114.97809,0.2778403376535031
758,CI,SGL,32.64933,-115.72638,0.001485532300227214
759,CI,SLV,33.23854,-115.30436,-0.24910626648082926
760,CI,SRI,33.97875,-120.07886,-0.023334490381511454
761,CI,WBM,35.60839,-117.89049,-0.6824440649704568
762,CI,YEG2,35.43830999999999,-119.96306,-0.03416448231438215
763,PG,ARD,35.46316500000001,-120.978333,-0.13610052150328567
764,ZY,A133,33.972702000000005,-118.036545,-0.2499895647939619
765,ZY,A137,34.002514,-118.008469,-0.3371047465604097
766,ZY,A138,34.007435,-117.998779,-0.3339574549908201
767,ZY,A144,34.05558,-117.972168,-0.3111008426100596
768,ZY,B501,33.766285,-118.204338,-0.18674989813492013
769,ZY,B502,33.763813,-118.168434,-0.12459803678867587
770,ZY,B503,33.777695,-118.166885,-0.2503173237608879
771,ZY,B506,33.753033,-118.102814,0.04730040782173583
772,ZY,B508,33.752468,-118.16133899999998,-0.11300457722630695
773,CE,24765,34.219,-118.429,-0.1528013310120399
774,CE,25325,34.2434,-119.1936,-0.1000819077491112
775,CE,25340,34.2764,-119.2944,0.15552107080950334
776,CI,CDM,34.36855,-119.341437,-0.3379094923757293
777,CI,CHR,34.729019,-119.392693,-0.4961930447469758
778,CI,LVO,34.555798,-119.88387,-0.08606314970925567
779,CI,SRA,34.60601,-115.94987,-0.11985949000851395
780,CI,VDJ,34.18986,-114.57145,0.5025536105751789
781,GS,CA06,35.599621,-117.492683,-0.34483359567915
782,NP,5431,34.2186,-118.86804,-0.3624371595062628
783,BK,MTOS,37.5049,-121.3278,0.1688261293249741
784,BK,SCZ,36.598,-121.403,-0.05098512731441507
785,CE,24944,34.2302,-118.2528,-0.02591968207101032
786,CE,24945,34.1632,-118.2554,0.0640783106400825
787,CE,25091,34.4229,-119.8531,0.6652808482909595
788,CE,25392,34.415,-119.8472,-0.056736812219780275
789,CE,25782,34.43,-119.724,-0.1494860266379389
790,CE,36712,35.556,-120.72,0.21347813217271466
791,CE,57383,37.026,-121.484,-0.20961899771508646
792,NC,BJOB,36.610867,-121.314667,-0.06576041619246754
793,NC,BPRB,36.407211,-121.730667,-0.07713191826149364
794,NC,BSR,36.667431,-121.520325,-0.2833778192310637
795,NC,CAO,37.348499,-121.534691,-0.2455857960029656
796,NC,CCOB,37.25898400000001,-121.673119,0.040297903383548495
797,NC,CMLP,37.449055,-121.834084,-0.05008608871987292
798,NC,HCBB,36.930889,-121.66188,-0.0724015804140406
799,NC,HCRB,36.955299,-121.582047,-0.3290801944428749
800,NC,HLP,37.04134000000001,-121.631897,-0.0374839372008403
801,NC,JBMB,37.318607,-122.153145,-0.18584289288312375
802,NC,JSJ,37.333778,-122.092316,0.057136897673001785
803,NC,PCC,36.089767,-121.163612,0.7035599210417851
804,NC,PSAB,36.02486,-120.889267,-0.018491532090217092
805,NC,PSM,36.068806,-120.596184,-0.0795036543252986
806,NP,1809,36.10954,-117.95651,-0.1978469408108121
807,NP,5231,33.459309999999995,-116.64423,0.0363847761714476
808,NP,5434,34.0848,-118.86379,0.006651607399481677
809,PG,CSD,35.60049799999999,-121.094002,-0.4704821974869667
810,PG,DCD,35.212166,-120.840836,-0.6689652708176966
811,PG,DPD,35.233002,-120.78167,0.15964672350748832
812,PG,EFD,35.320499,-120.724998,-0.5153359858257018
813,PG,LMD,35.380329,-120.824669,-0.5385925160756458
814,PG,LSD,35.297333,-120.843002,0.015547181899955059
815,PG,PBD,35.709,-121.2715,-0.6070986939944372
816,PG,SHD,35.168171,-120.76133,-0.7833596135051946
817,RE,FRNT,37.000347,-119.705025,-0.39127417120194014
818,RE,SNJT,36.816658,-121.447441,0.13980254739257256
819,WR,SLD,37.074665,-121.220497,-0.3782878941543501
820,WR,SPR,37.081161,-121.060837,0.1648737780967093
821,,117,32.794000000000004,-115.549,-0.900820157287074
822,,24303,34.09,-118.339,0.44709080387369
823,,80053,34.139,-118.121,-0.2535094017408357
824,,283,34.423,-119.7,-0.23668148319970975
825,,1095,35.15,-119.46,-0.1234359357427186
826,,1083,35.285,-120.661,-0.2760689786178832
827,,1016,35.639,-120.404,-0.6835391660223202
828,,1013,35.73300000000001,-120.29,-0.5874782769561575
829,,1014,35.697,-120.328,1.0477072304734658
830,,1015,35.671,-120.359,0.4564600826169736
831,,1438,35.71,-120.17,1.0291256169624607
832,,130,33.77,-118.23,-0.4489705330206423
833,,280,33.37,-117.56,-0.12323203889176546
834,,24278,34.564,-118.642,0.5143127036943691
835,,112,34.31,-117.3,-0.16856699447306614
836,,111,34.2778,-117.335,-0.6849253811058226
837,,113,34.059,-117.312,-0.2561736078521885
838,,620,34.21,-117.33,0.6756839225307628
839,,24271,34.674,-118.43,0.04740484400597108
840,,278,34.091,-117.808,-0.3830476327984551
841,,104,34.185,-118.018,0.4812158492070733
842,,290,34.36,-117.63,0.2511191358865387
843,,411,33.801,-118.387,-0.4907039693870549
844,,103,33.5556,-116.674,0.4966527100695677
845,,1004,35.37,-119.021,-0.5914929180595033
846,,105,33.26,-116.37,0.2324107066437397
847,,1,35.16,-119.35,-0.3806514995941617
848,,108,33.9121,-117.838,0.4199049367952352
849,,121,34.704,-118.426,-0.4572268118637186
850,,998,34.87,-118.9,-0.6669836120491159
851,,994,34.808,-118.72,-0.002897233578764161
852,,12331,33.729,-116.979,0.3492197612862856
853,,1035,35.644,-118.474,-0.9501962839320288
854,,128,34.571,-118.56,0.3413638379736713
855,,126,34.65,-118.478,-0.046765932639186485
856,,127,34.608000000000004,-118.558,0.07277135477639753
857,,1041,35.997,-119.486,-0.10236041310737147
858,,1042,35.04,-119.429,-0.4439831101543107
859,,279,34.334,-118.396,1.2684751585715506
860,,262,34.5781,-118.114,0.13465689137309908
861,,266,34.1486,-118.171,0.2517061013425389
862,,269,34.5083,-117.922,0.3327183353527565
863,,272,34.145,-119.206,-0.4763204180552473
864,,314,32.719,-117.163,-0.016855325141837088
865,,465,33.4894,-117.671,0.13816631334790486
866,,285,34.46,-118.753,0.07707376479357306
867,,1027,34.9417,-118.827,-0.4479978720760048
868,,282,34.41,-119.85,-0.0975215295724237
869,,287,34.155,-117.675,0.11857358318702944
870,,1102,35.027,-118.791,-0.4968081707520109
871,,289,34.02,-118.053,0.43768044402176937
872,,106,34.58,-119.98,-0.35445229992129995
873,,6616,32.651,-115.332,-0.5308795648254169
874,,6618,32.621,-115.301,-0.7115072708659123
875,,5054,32.6931,-115.3382,0.27047491914930144
876,,5060,32.991,-115.513,0.19748903616195812
877,,5053,32.6695,-115.493,0.3012520240048569
878,,5061,33.1266,-115.516,0.12523483432028926
879,,6604,32.421,-115.301,0.4943747733057028
880,,6621,32.484,-115.24,-0.5236114934165558
881,,5066,33.36,-115.59,0.7490895528106353
882,,6622,32.573,-115.083,-0.38760027875411546
883,,6617,32.545,-115.235,-0.7915862377057516
884,,6605,32.356,-115.195,1.072677954427687
885,,1136,32.793,-115.562,0.2354253231062897
886,,1336,32.773,-115.447,0.6383793247491878
887,,5056,32.96,-115.319,0.11828661025907974
888,,412,32.7806,-115.5681,0.3020551960048638
889,,5058,32.7517,-115.5952,0.9731136087981525
890,,931,32.718,-115.637,0.430068924529918
891,,5059,32.709,-115.683,-0.12558863974375709
892,,5115,32.916,-115.366,0.13567871605686158
893,,5057,32.894,-115.38,0.470155415911851
894,,955,32.864000000000004,-115.432,0.8252350737923312
895,,952,32.855,-115.466,0.916367637277359
896,,5158,32.839,-115.487,0.9653896477202984
897,,5028,32.829,-115.504,0.7316076826325888
898,,958,32.811,-115.532,0.7752042490086277
899,,5165,32.796,-115.535,0.9156282097698144
900,,5055,32.8114,-115.3786,0.24574821879677294
901,,11023,33.239000000000004,-115.512,0.2313763389451836
902,,5051,32.929,-115.701,0.5638745250642568
903,,5052,32.79,-115.86,-0.3827829091276092
904,,6619,32.618,-115.436,-1.9669638187981997
905,,286,32.955,-115.825,0.4580770939857431
906,,6610,32.289,-115.103,0.2309152882538215
907,,11369,33.037,-115.623,0.1003394291665224
908,,5044,33.607,-116.453,-0.12307494520087454
909,,5045,33.48,-116.59,-0.1529628204002253
910,,5160,33.5558,-116.674,-0.3884634494541159
911,,5049,33.19,-116.28,0.07423706340318
912,,5224,33.64,-116.86,0.2393602681984684
913,,5073,33.9176,-116.7833,-0.2661182243372117
914,,754,34.06,-117.3,-0.2290293468429989
915,,5157,33.738,-116.838,0.21339500071075065
916,,12149,33.962,-116.509,-0.10678764340632556
917,,5069,33.925,-116.389,-0.12155676776389418
918,,23321,34.448,-117.327,-0.3240605626954338
919,,5043,33.6758,-116.68,-0.2208438676990605
920,,5067,33.747,-116.214,-0.00012136829109923535
921,,12026,33.717,-116.155,-0.12024959659889592
922,,22170,34.13,-116.314,-0.3909499762845416
923,,707,33.852,-117.451,1.0187173463043575
924,,22T13,34.274,-116.392,-0.3499600974833183
925,,5071,34.0486,-116.5782,-0.2428370452818469
926,,13198,33.599000000000004,-117.132,-0.17866490244569266
927,,5070,33.924,-116.543,0.028773843270986157
928,,12025,33.829,-116.512,-0.4365442230964814
929,,12168,33.324,-116.683,-0.07681720063639456
930,,23497,34.104,-117.574,-0.3876484139831096
931,,13123,33.951,-117.446,-0.0884370292306215
932,,12204,33.797,-116.88,0.2726376560098436
933,,12202,33.76,-116.96,-0.30577380155305595
934,,12206,33.851,-116.852,-0.7847147358618708
935,,5038,33.946,-117.151,0.3414952095403534
936,,13172,33.496,-117.149,0.2921755264065975
937,,5072,33.99,-116.656,-0.1876520740965225
938,,13199,33.64,-117.094,0.09581581124443747
939,,13201,33.718,-117.022,0.2038187257521725
940,,24461,34.07,-118.15,0.019547256486694458
941,,24402,34.177,-118.096,0.4230477478829248
942,,90088,33.817,-117.951,-0.536729499066033
943,,90093,34.13,-118.036,0.2352607400978285
944,,24087,34.236,-118.439,-0.26215943521512697
945,,90069,34.1,-117.974,-0.5443624598336839
946,,90094,33.965,-118.158,-0.07355427320296214
947,,90014,34.126999999999995,-118.405,0.149030976793584
948,,90013,34.132,-118.439,0.2388130045588352
949,,90061,34.286,-118.225,0.5313211732956937
950,,90087,33.916,-117.896,-0.04194570982540091
